,fit_time,score_time,test_roc_auc,train_roc_auc,test_f1,train_f1,test_balanced_accuracy,train_balanced_accuracy,model,subject,session,task,acquisition,run,processing,space,recording,split,description
388,2.786020517349243,0.03426074981689453,0.9325236167341431,0.9780065005417119,0.6666666666666667,0.883720930232558,0.7604588394062077,0.9261375947995667,wCBLE,A12,,overt,,,ica,,,,
389,1.9198362827301025,0.03890371322631836,0.8956043956043956,0.974089068825911,0.5833333333333334,0.8527131782945736,0.7335164835164836,0.9072874493927126,wCBLE,A12,,overt,,,ica,,,,
390,0.08684182167053223,0.017303943634033203,0.844804318488529,0.9915492957746479,0.6363636363636364,0.8524590163934427,0.7516869095816464,0.8911971830985916,tLDA,A12,,overt,,,ica,,,,
391,0.07734346389770508,0.01787590980529785,0.9136302294197032,0.9932827735644637,0.7199999999999999,0.8666666666666666,0.819838056680162,0.8947183098591549,tLDA,A12,,overt,,,ica,,,,
392,0.10623431205749512,0.019336700439453125,0.9014844804318489,0.9894366197183099,0.6,0.8852459016393444,0.7219973009446694,0.9101029252437703,tLDA,A12,,overt,,,ica,,,,
393,0.10738492012023926,0.01810908317565918,0.9325236167341431,0.9926868905742146,0.7272727272727274,0.903225806451613,0.7989203778677463,0.9254875406283858,tLDA,A12,,overt,,,ica,,,,
394,0.11257719993591309,0.018941164016723633,0.9068825910931174,0.9942036836403033,0.6,0.894308943089431,0.7219973009446694,0.917795232936078,tLDA,A12,,overt,,,ica,,,,
395,0.10612678527832031,0.018319368362426758,0.9120879120879122,0.9915789473684211,0.7199999999999999,0.8739495798319328,0.8193681318681318,0.8964912280701754,tLDA,A12,,overt,,,ica,,,,
396,1.2803945541381836,0.03409242630004883,0.8450292397660819,0.9687873000716161,0.5833333333333334,0.859504132231405,0.7478070175438596,0.9230723322988781,CBLE,A12,,covert,,,ica,,,,
397,1.2746078968048096,0.035971641540527344,0.945906432748538,0.9549415134877058,0.7199999999999999,0.8032786885245902,0.8399122807017544,0.8906063499641919,CBLE,A12,,covert,,,ica,,,,
398,1.2497565746307373,0.03384518623352051,0.8669590643274854,0.9594772021962282,0.4761904761904762,0.8141592920353983,0.6732456140350878,0.8757460014323228,CBLE,A12,,covert,,,ica,,,,
399,1.0934922695159912,0.03401017189025879,0.922514619883041,0.9565528765815231,0.8571428571428571,0.7964601769911505,875,0.8655108617808547,CBLE,A12,,covert,,,ica,,,,
